INCIDENT,DATE,MODE,STATUS,location,COMMENTS
25219,2016-01-26T15:31:59.000Z,drives,Unassigned,"-71.065516355003098,42.377823876844992","There is very poor visibility at this intersection.  In order to see if the intersection is clear, you almost have to roll partway through it.  In particular it is really treacherous if a car is turning left onto High Street from Salem Street."
25220,2016-01-26T15:33:45.000Z,drives,Unassigned,"-71.083626630082819,42.298542014917366",They speed and almost run into oncoming cars and parked cars
25221,2016-01-26T15:49:06.000Z,bikes,Unassigned,"-71.093786838254275,42.267307826497891","It is extremely difficult to bike through this intersection, especially Blue Hill Ave south-bound."
25222,2016-01-26T15:52:04.000Z,drives,Unassigned,"-71.081920745527938,42.299906917129114",There is a SHARP turn where its hard to see oncoming traffic
25223,2016-01-26T16:29:42.000Z,bikes,Unassigned,"-71.074927469737219,42.346149532938881",The merge race between right turners and straight bikers is intense. Who can make it to the intersection first?
25224,2016-01-26T16:30:32.000Z,bikes,Unassigned,"-71.074181815050792,42.346601516173877",Parking lane and bike lane are incorrectly striped as one travel lane. Such low lying fruit for a safety improvement.
25225,2016-01-26T16:51:10.000Z,bikes,Unassigned,"-71.069595385519349,42.379946821827055","Long straight, no one looks before opening doors into the bike lane, cars in the driving lane are flying. Only slightly safer than Rutherford."
25226,2016-01-26T16:51:53.000Z,bikes,Unassigned,"-71.117439227258544,42.361023888576497",Since the day I moved to Boston 3 years ago this has been the largest conflict point on my daily commute from Allston to Beacon Hill.  I see this as a crucial connection for enhancing safety on the Paul Dudley White Path.
25227,2016-01-26T17:03:54.000Z,bikes,Unassigned,"-71.137817322629218,42.357906382946652",No bike facilities and the existing pavement is so bad it causes cyclist to ride even further away from the curb edge
25228,2016-01-26T17:14:47.000Z,walks,Unassigned,"-71.109627964434722,42.35067294677939","There is a crosswalk, but no designated time for pedestrians. The cars coming from University Road onto Comm. Ave. don't have a light, and go whenever they can, leaving a complicated game of chicken between cars and pedestrians."
25229,2016-01-26T17:24:03.000Z,walks,Unassigned,"-71.097391727183791,42.343695047101903",Stop signs are often ignored or maybe not visible.  Occurs at most/many West Fenway neighborhood intersections.
25230,2016-01-26T17:27:14.000Z,bikes,Unassigned,"-71.106591703690157,42.339515865455397",Frequent vehicles pulled over in the bike lane.  Often LMA buses.  Witnessed bike police passing by without any enforcement.
25231,2016-01-26T17:28:25.000Z,walks,Unassigned,"-71.099183442170798,42.342251793857763",Stop signs are often ignored or maybe not visible. Occurs at most/many West Fenway neighborhood intersections.
25232,2016-01-26T17:41:21.000Z,bikes,Unassigned,"-71.106522134561303,42.350121879678788","It is challenging to make a left from Comm Ave outbound to St. Mary's Street. Too many lanes to cross, and the bike box is a joke--drivers always queue in it."
25233,2016-01-26T17:45:01.000Z,drives,Unassigned,"-71.121617438968684,42.279755732455158",
25234,2016-01-26T17:47:09.000Z,drives,Unassigned,"-71.123688104207616,42.280755903893798",
25235,2016-01-26T17:51:15.000Z,drives,Unassigned,"-71.125876786515306,42.285256478904557",
25236,2016-01-26T17:53:08.000Z,walks,Unassigned,"-71.044085505086343,42.338064585888048",Trucks and buses and cars come speeding around the corner and they can't see pedestrians easily and vice versa. Someone is going to get hit here.
25237,2016-01-26T17:56:53.000Z,bikes,Unassigned,"-71.106719948078435,42.338614767310425","So many people bike to LMA and use Longwood, yet it is so treacherous (especially at the Brookline Ave/Longwood Ave intersection). Would be great to have real bike infrastructure on Longwood."
25238,2016-01-26T18:00:55.000Z,bikes,Unassigned,"-71.088966406574471,42.335563428675421",It's really unclear where bikes are supposed to ride through this plaza. It was really poorly designed and can't handle the high volume of pedestrians and bicyclists.
25239,2016-01-26T18:03:13.000Z,bikes,Unassigned,"-71.077558971174327,42.331465003825826",Parts of this bike path are in really terrible condition.
25240,2016-01-26T18:04:37.000Z,walks,Unassigned,"-71.128170075841197,42.286414312406691",
25241,2016-01-26T18:05:43.000Z,drives,Unassigned,"-71.121660354184769,42.26282184929989",
25242,2016-01-26T18:06:14.000Z,bikes,Unassigned,"-71.110855913817389,42.311561938089483",A bike lane on the left side of Seaverns St (opposite the parking side) would be super low hanging fruit.
25243,2016-01-26T18:07:23.000Z,bikes,Unassigned,"-71.089290953513569,42.330965322743211",Malcolm X is a little highway in the city. Scary to bike and walk on.
25244,2016-01-26T18:10:21.000Z,walks,Unassigned,"-71.057222294426452,42.35543065735213",buses in particular do not yield to pedestrians with the walk light.
25245,2016-01-26T18:20:44.000Z,walks,Unassigned,"-71.070060017540499,42.350052500189008",
25246,2016-01-26T18:23:11.000Z,walks,Unassigned,"-71.075252773956109,42.345834093433787",
25247,2016-01-26T18:23:26.000Z,walks,Unassigned,"-71.075317146331074,42.345849952920467",
25248,2016-01-26T18:25:01.000Z,bikes,Unassigned,"-71.115589173880352,42.309317589417319",Parked cars block the cars turning left.  Very unsafe and have almost been hit on my bike on multiple occasions
25249,2016-01-26T18:27:19.000Z,walks,Unassigned,"-71.055840285769179,42.353159278426524",signal timing should be switched to allow ramp traffic to go first in AM.  then switched back to current timing (surface street first) for PM rush. this will prevent pedestrians from walking half way across road and backing up traffic onto freeway.
25250,2016-01-26T18:31:28.000Z,bikes,Unassigned,"-71.06616679096436,42.361247991450881",pavement heaving (rutting) along shared bike lane creates dangerous situation.
25251,2016-01-26T18:32:11.000Z,walks,Unassigned,"-71.095555202433786,42.337579652117959",
25252,2016-01-26T18:53:56.000Z,bikes,Unassigned,"-71.087776332859093,42.347379090868969",It is currently illegal to make a left turn onto Mass Ave from Boylston (coming from Hemenway.) Cyclists riding from JP/Roxbury should be allowed to make this turn because riding along Mass Ave from Symphony is very dangerous.
25253,2016-01-26T19:08:11.000Z,walks,Unassigned,"-71.058588745161344,42.359713725908804",Test
25254,2016-01-26T19:09:43.000Z,drives,Unassigned,"-71.064907493971518,42.351096155368765","There are four lanes, but only enough room for three."
25255,2016-01-26T19:23:41.000Z,walks,Unassigned,"-71.159399034716472,42.278803172993399",One of the shortest walk signals I've ever come across
25256,2016-01-26T19:33:21.000Z,bikes,Unassigned,"-71.090487733152514,42.33569682950511",People run and bike across traffic because it takes so long to cross here.
25257,2016-01-26T19:34:02.000Z,walks,Unassigned,"-71.072767706893472,42.345679466050903","We need a stop sign here asap, Ive seen people almost get run over... its a cross walk but with the amount of pedestrians and kids, its NEEDS a stop sign."
25258,2016-01-26T19:39:06.000Z,walks,Unassigned,"-71.11321676004593,42.331783251456308","High volume crossing point for people walking, running, riding bikes, pushing strollers with no crosswalk, no signage, no crossing light. only a minor cut in median. very dangerous."
25259,2016-01-26T19:42:13.000Z,drives,Unassigned,"-71.114084705985221,42.299095037608176",incredibly difficult and dangerous left turn. why no light here?
25260,2016-01-26T19:51:14.000Z,walks,Unassigned,"-71.13412189699379,42.28887178690394",The wait to cross South St. at Walter across from Longfellow Building is way too long.
25261,2016-01-26T20:15:05.000Z,travels (other),Unassigned,"-71.073772194061036,42.355109061499171",Mostly Fisher College students
25262,2016-01-26T20:17:57.000Z,bikes,Unassigned,"-71.09460828020795,42.348799018889927",
25263,2016-01-26T20:37:25.000Z,walks,Unassigned,"-71.07608846678346,42.337141893283651",Delivery trucks in the morning block the silver line lane all the time in front of Toro just in front of crosswalks so when the busses have to pull around pedestrians crossing on springfield or worcester street are not seen until the last second.
25264,2016-01-26T20:38:26.000Z,bikes,Unassigned,"-71.07969067424186,42.338861839909065",The elder services and mbta ride and other delivery vehicles are always parking in the bike lane and forcing bikes out into traffic.
25265,2016-01-26T20:45:06.000Z,walks,Unassigned,"-71.061263897534729,42.345943360946634",Everyone is always in a hurry to get home and leave the city in the afternoons and lots of people run the red light both from albany street continuing as well as from herald street turning right.
25266,2016-01-26T21:28:24.000Z,drives,Unassigned,"-71.072398903553591,42.332508967574675",The number of folks walking in this area who are intoxicated or high causes a real safety concern.
25267,2016-01-26T21:29:49.000Z,drives,Unassigned,"-71.074104788108443,42.334063479754512",There are many individuals begging for money who routinely walk in the street. This is incredibly dangerous at night time.
25268,2016-01-26T21:31:11.000Z,walks,Unassigned,"-71.080402615155677,42.331430304460014","Especially in the snow, this area is never shoveled and is littered with junk. In the spring, the trees are overgrown and go onto the sidewalk. Most folks walk on the street in this area."
25269,2016-01-26T21:39:00.000Z,drives,Unassigned,"-71.099269473825558,42.335992827584882","I *think* I have the right of way on St Alphonsus all the way to the stop sign at Huntington, but people from Ward assume I'm going to stop before the intersection. I don't have a stop sign though."
25270,2016-01-26T21:50:21.000Z,walks,Unassigned,"-71.061576294759618,42.350622965365595",
25271,2016-01-26T21:53:49.000Z,drives,Unassigned,"-71.118186998375776,42.36079405515364",
25272,2016-01-26T22:00:48.000Z,walks,Unassigned,"-71.149238827443327,42.336335695437526",The flagrant running of red lights by cars here is stunning.  It has gotten worse over the past 3 years or so.
25273,2016-01-26T22:39:10.000Z,drives,Unassigned,"-71.066878916931103,42.350996052431185",lanes from both directions have green at the same time for turning onto Charles northbound and neither side is willing to yield.
25274,2016-01-26T22:54:10.000Z,walks,Unassigned,"-71.114549817706745,42.310035630768205",High speeds during morning rush hour
25275,2016-01-26T23:57:29.000Z,walks,Unassigned,"-71.130962255339909,42.350310194576451","This intersection is a mess. Always backed up, drivers run reds and speed through the intersection, and add in the T coming and going and pedestrians, there are always near accident misses."
25276,2016-01-27T00:43:47.000Z,bikes,Unassigned,"-71.091696056142879,42.348855199318379",The transition from the bike lane on the far right side of Comm Ave to the far left along the Comm Mall is terrible. The lane transition cannot occur at the crosswalk - that was an easy way out for the city.
25277,2016-01-27T00:47:50.000Z,bikes,Unassigned,"-71.070867362232434,42.352377657253378",Lane share is not sufficient here - I've had cars change lanes into me when I'm in the far left lane almost weekly.
25278,2016-01-27T00:50:02.000Z,bikes,Unassigned,"-71.060806396340297,42.357665928396891","No bike lane on this three lane, heavily trafficked, one-way street. Potholes in far right lane also become big enough to swim in in the winter."
25279,2016-01-27T00:59:32.000Z,walks,Unassigned,"-71.112146090398141,42.332025157759489","This intersection of South Huntington, Boylston and Huntington, has two major bus routes (39, 66), a T line track, and many cars. Priority is not given to pedestrians (or public transit) at all, its unsafe and visually confusing to cross."
25280,2016-01-27T01:01:30.000Z,walks,Unassigned,"-71.140102754391307,42.348627233446116",The walk signs are not coordinated so you must cross each segment at a time and this can take a very very long time to wait for a walk sign for each street segment crossing. Many people J walk and cars move too fast making it very unsafe.
25281,2016-01-27T01:03:13.000Z,walks,Unassigned,"-71.132697175241375,42.355612025909323",Walk signal takes forever.  This area is criminally unsafe for bikers and pedestrians (and priority signaling should be given to buses).  This intersection needs to be examined to make much safer.
25282,2016-01-27T01:04:29.000Z,walks,Unassigned,"-71.126597832752822,42.358034095321464","This area SHOULD be a good pedestrian connection to Cambridge but is BUILT FOR CARS and need to be re-designed for pedestrians, public transportation, and bikes.  DANGEROUS UNSAFE and should be a connector to Cambridge for more than cars"
